Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setHorizontalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addGap(40`40`40).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING`false).addGroup(Layout.createSequentialGroup().addGroup(Layout.createParallelGroup(GroupLayout.Alignment.TRAILING`false).addComponent(labelForAcidMolarityTextfield`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(labelForAcidMoleTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(labelForBaseMoleTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(labelForBaseMolarityTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(labelForAcidVolumeTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(labelForBaseVolumeTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE)).addGap(18`18`18).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.TRAILING`false).addComponent(acidMoleTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`311`Short.MAX_VALUE).addComponent(baseVolumeTextfield`GroupLayout.Alignment.LEADING).addComponent(baseMolarityTextfield`GroupLayout.Alignment.LEADING).addComponent(acidVolumeTextfield`GroupLayout.Alignment.LEADING).addComponent(acidMolarityTextfield`GroupLayout.Alignment.LEADING).addComponent(baseMoleTextfield)).addGap(18`18`18).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addComponent(acidMolarityUnitComboBox`0`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(baseMolarityUnitComboBox`0`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(baseVolumeUnitComboBox`0`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(acidVolumeUnitComboBox`0`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE))).addComponent(notificationPanel`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addGroup(Layout.createSequentialGroup().addComponent(getUnknownValueButton).addGap(18`18`18).addComponent(clearButton))).addContainerGap(122`Short.MAX_VALUE)));" is 2286.,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Long Statement,The length of the statement "Layout.setVerticalGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING).addGroup(Layout.createSequentialGroup().addGap(31`31`31).addComponent(notificationPanel`GroupLayout.PREFERRED_SIZE`GroupLayout.DEFAULT_SIZE`GroupLayout.PREFERRED_SIZE).addGap(18`18`18).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.TRAILING`false).addComponent(labelForAcidMolarityTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(acidMolarityTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`45`Short.MAX_VALUE).addComponent(acidMolarityUnitComboBox)).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING`false).addComponent(labelForAcidVolumeTextfield`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(acidVolumeUnitComboBox).addComponent(acidVolumeTextfield`GroupLayout.DEFAULT_SIZE`45`Short.MAX_VALUE)).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.LEADING`false).addComponent(labelForBaseMolarityTextfield`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(baseMolarityTextfield`GroupLayout.DEFAULT_SIZE`45`Short.MAX_VALUE).addComponent(baseMolarityUnitComboBox)).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.TRAILING`false).addComponent(labelForBaseVolumeTextfield`GroupLayout.Alignment.LEADING`GroupLayout.DEFAULT_SIZE`GroupLayout.DEFAULT_SIZE`Short.MAX_VALUE).addComponent(baseVolumeTextfield`GroupLayout.Alignment.LEADING).addComponent(baseVolumeUnitComboBox`GroupLayout.Alignment.LEADING`GroupLayout.PREFERRED_SIZE`45`GroupLayout.PREFERRED_SIZE)).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(labelForAcidMoleTextfield`GroupLayout.DEFAULT_SIZE`45`Short.MAX_VALUE).addComponent(acidMoleTextfield`GroupLayout.DEFAULT_SIZE`45`Short.MAX_VALUE)).addPreferredGap(LayoutStyle.ComponentPlacement.RELATED).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(labelForBaseMoleTextfield`GroupLayout.PREFERRED_SIZE`45`GroupLayout.PREFERRED_SIZE).addComponent(baseMoleTextfield`GroupLayout.PREFERRED_SIZE`45`GroupLayout.PREFERRED_SIZE)).addGap(42`42`42).addGroup(Layout.createParallelGroup(GroupLayout.Alignment.BASELINE).addComponent(getUnknownValueButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE).addComponent(clearButton`GroupLayout.PREFERRED_SIZE`40`GroupLayout.PREFERRED_SIZE)).addContainerGap()));" is 2678.,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 654,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 311,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 122,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 31,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 18,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 45,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 42,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 42,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 42,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,setComponentLayout,Magic Number,The method contains a magic number: 40,169
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Method,The method has 118 lines of code.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "molarityOfAcid=acidMolarityTextfield.getText().isEmpty() ? acidMolarityTextfield.getText() : String.valueOf(Converter.convert(acidMolarityUnitComboBox.getSelectedItem().toString()`"molars"`Double.parseDouble(acidMolarityTextfield.getText())));" is 243.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "molarityOfBase=baseMolarityTextfield.getText().isEmpty() ? baseMolarityTextfield.getText() : String.valueOf(Converter.convert(baseMolarityUnitComboBox.getSelectedItem().toString()`"molars"`Double.parseDouble(baseMolarityTextfield.getText())));" is 243.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "volumeOfAcid=acidVolumeTextfield.getText().isEmpty() ? acidVolumeTextfield.getText() : String.valueOf(Converter.convert(acidVolumeUnitComboBox.getSelectedItem().toString()`"milliliters"`Double.parseDouble(acidVolumeTextfield.getText())));" is 238.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "volumeOfBase=baseVolumeTextfield.getText().isEmpty() ? baseVolumeTextfield.getText() : String.valueOf(Converter.convert(baseVolumeUnitComboBox.getSelectedItem().toString()`"milliliters"`Double.parseDouble(baseVolumeTextfield.getText())));" is 238.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "Titration titration=new Titration(molarityOfAcid`molarityOfBase`volumeOfAcid`volumeOfBase`numOfMolesOfAcid`numOfMolesOfBase);" is 125.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "acidMolarityTextfield.setText(String.format("%.5f"`Converter.convert("molars"`acidMolarityUnitComboBox.getSelectedItem().toString()`titration.getUnknownValue())));" is 163.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "baseMolarityTextfield.setText(String.format("%.5f"`Converter.convert("molars"`baseMolarityUnitComboBox.getSelectedItem().toString()`titration.getUnknownValue())));" is 163.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "acidVolumeTextfield.setText(String.format("%.5f"`Converter.convert("milliliters"`acidVolumeUnitComboBox.getSelectedItem().toString()`titration.getUnknownValue())));" is 164.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,getUnknownValueButtonActionPerformed,Long Statement,The length of the statement "baseVolumeTextfield.setText(String.format("%.5f"`Converter.convert("milliliters"`baseVolumeUnitComboBox.getSelectedItem().toString()`titration.getUnknownValue())));" is 164.,266
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,acidMolarityUnitComboBoxActionPerformed,Complex Conditional,The conditional expression !molarityOfAcid.isEmpty() && acidMolarityPreviousItem != null && acidMolarityNewItem != null is complex.,446
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,acidMolarityUnitComboBoxActionPerformed,Long Statement,The length of the statement "convertedValue=String.valueOf(Converter.convert(acidMolarityPreviousItem`acidMolarityNewItem`Double.parseDouble(molarityOfAcid)));" is 130.,446
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,acidVolumeUnitComboBoxActionPerformed,Complex Conditional,The conditional expression !volumeOfAcid.isEmpty() && acidVolumePreviousItem != null && acidVolumeNewItem != null is complex.,482
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,acidVolumeUnitComboBoxActionPerformed,Long Statement,The length of the statement "convertedValue=String.valueOf(Converter.convert(acidVolumePreviousItem`acidVolumeNewItem`Double.parseDouble(volumeOfAcid)));" is 124.,482
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,baseMolarityUnitComboBoxActionPerformed,Complex Conditional,The conditional expression !molarityOfBase.isEmpty() && baseMolarityPreviousItem != null && baseMolarityNewItem != null is complex.,518
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,baseMolarityUnitComboBoxActionPerformed,Long Statement,The length of the statement "convertedValue=String.valueOf(Converter.convert(baseMolarityPreviousItem`baseMolarityNewItem`Double.parseDouble(molarityOfBase)));" is 130.,518
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,baseVolumeUnitComboBoxActionPerformed,Complex Conditional,The conditional expression !volumeOfBase.isEmpty() && baseVolumePreviousItem != null && baseVolumeNewItem != null is complex.,555
chemistry-calculator,ChemistryCalculator.frontend,TitrationPanel,baseVolumeUnitComboBoxActionPerformed,Long Statement,The length of the statement "convertedValue=String.valueOf(Converter.convert(baseVolumePreviousItem`baseVolumeNewItem`Double.parseDouble(volumeOfBase)));" is 124.,555
